Ancestors,Class
['Building'],"('Torch', 'Scissors')"
['Building'],"('Torch', 'Cello')"
['Building'],"('Torch', 'Cannon')"
['Building'],"('Torch', 'Hiking equipment')"
['Building'],"('Torch', 'Drum')"
['Building'],"('Torch', 'Ratchet (Device)')"
['Building'],"('Torch', 'Dagger')"
['Building'],"('Torch', 'Stretcher')"
['Building'],"('Torch', 'Flying disc')"
['Building'],"('Torch', 'Treadmill')"
['Building'],"('Torch', 'French horn')"
['Building'],"('Torch', 'Guitar')"
['Building'],"('Torch', 'Baseball bat')"
['Building'],"('Torch', 'Kitchen utensil')"
['Building'],"('Torch', 'Stationary bicycle')"
['Building'],"('Torch', 'Hammer')"
['Building'],"('Torch', 'Harp')"
['Building'],"('Torch', 'Harpsichord')"
['Building'],"('Torch', 'Harmonica')"
['Building'],"('Torch', 'Scale')"
['Building'],"('Torch', 'Indoor rower')"
['Building'],"('Torch', 'Punching bag')"
['Building'],"('Torch', 'Golf ball')"
['Building'],"('Torch', 'Dumbbell')"
['Building'],"('Torch', 'Billiard table')"
['Building'],"('Torch', 'Snowplow')"
['Building'],"('Torch', 'Missile')"
['Building'],"('Torch', 'Mobile phone')"
['Building'],"('Torch', 'Personal flotation device')"
['Building'],"('Torch', 'Musical keyboard')"
['Building'],"('Torch', 'Scoreboard')"
['Building'],"('Torch', 'Nail (Construction)')"
['Building'],"('Torch', 'Oboe')"
['Building'],"('Torch', 'Piano')"
['Building'],"('Torch', 'Rifle')"
['Building'],"('Torch', 'Skateboard')"
['Building'],"('Torch', 'Saxophone')"
['Building'],"('Torch', 'Shotgun')"
['Building'],"('Torch', 'Snowboard')"
['Building'],"('Torch', 'Sword')"
['Building'],"('Torch', 'Ski')"
['Building'],"('Torch', 'Tripod')"
['Building'],"('Torch', 'Stethoscope')"
['Building'],"('Torch', 'Training bench')"
['Building'],"('Torch', 'Trombone')"
['Building'],"('Torch', 'Trumpet')"
['Building'],"('Torch', 'Bowling equipment')"
['Building'],"('Torch', 'Violin')"
['Building'],"('Torch', 'Axe')"
['Building'],"('Torch', 'Horizontal bar')"
['Building'],"('Torch', 'Bomb')"
['Building'],"('Torch', 'Parachute')"
['Building'],"('Torch', 'Chisel')"
['Building'],"('Torch', 'Camera')"
['Building'],"('Torch', 'Racket')"
['Building'],"('Torch', 'Chime')"
['Building'],"('Torch', 'Handgun')"
['Building'],"('Torch', 'Grinder')"
['Building'],"('Torch', 'Corded phone')"
['Building'],"('Torch', 'Ruler')"
['Building'],"('Torch', 'Band-aid')"
['Building'],"('Torch', 'Flute')"
['Building'],"('Torch', 'Balance beam')"
['Building'],"('Torch', 'Binoculars')"
['Building'],"('Torch', 'Accordion')"
['Building'],"('Torch', 'Maracas')"
['Building'],"('Torch', 'Helmet')"
"['Mammal', 'Animal']","('Tiger', 'Bear')"
"['Mammal', 'Animal']","('Tiger', 'Cat')"
"['Mammal', 'Animal']","('Tiger', 'Dolphin')"
"['Mammal', 'Animal']","('Tiger', 'Harbor seal')"
"['Mammal', 'Animal']","('Tiger', 'Fox')"
"['Mammal', 'Animal']","('Tiger', 'Jaguar (Animal)')"
"['Mammal', 'Animal']","('Tiger', 'Lynx')"
"['Mammal', 'Animal']","('Tiger', 'Red panda')"
"['Mammal', 'Animal']","('Tiger', 'Whale')"
"['Mammal', 'Animal']","('Tiger', 'Lion')"
"['Mammal', 'Animal']","('Tiger', 'Dog')"
"['Mammal', 'Animal']","('Tiger', 'Leopard')"
"['Mammal', 'Animal']","('Tiger', 'Cheetah')"
"['Mammal', 'Animal']","('Tiger', 'Otter')"
"['Mammal', 'Animal']","('Tiger', 'Raccoon')"
"['Mammal', 'Animal']","('Tiger', 'Sea lion')"
['Food'],"('Strawberry', 'Apple')"
['Food'],"('Strawberry', 'Cucumber')"
['Food'],"('Strawberry', 'Radish')"
['Food'],"('Strawberry', 'Hot dog')"
['Food'],"('Strawberry', 'Pretzel')"
['Food'],"('Strawberry', 'Bagel')"
['Food'],"('Strawberry', 'Popcorn')"
['Food'],"('Strawberry', 'Cheese')"
['Food'],"('Strawberry', 'Muffin')"
['Food'],"('Strawberry', 'Cookie')"
['Food'],"('Strawberry', 'Winter melon')"
['Food'],"('Strawberry', 'French fries')"
['Food'],"('Strawberry', 'Grape')"
['Food'],"('Strawberry', 'Common fig')"
['Food'],"('Strawberry', 'Artichoke')"
['Food'],"('Strawberry', 'Milk')"
['Food'],"('Strawberry', 'Potato')"
['Food'],"('Strawberry', 'Pear')"
['Food'],"('Strawberry', 'Submarine sandwich')"
['Food'],"('Strawberry', 'Tomato')"
['Food'],"('Strawberry', 'Bread')"
['Food'],"('Strawberry', 'Lemon')"
['Food'],"('Strawberry', 'Banana')"
['Food'],"('Strawberry', 'Hamburger')"
['Food'],"('Strawberry', 'Garden Asparagus')"
['Food'],"('Strawberry', 'Ice cream')"
['Food'],"('Strawberry', 'Orange')"
['Food'],"('Strawberry', 'Peach')"
['Food'],"('Strawberry', 'Squash (Plant)')"
['Food'],"('Strawberry', 'Shellfish')"
['Food'],"('Strawberry', 'Cabbage')"
['Food'],"('Strawberry', 'Carrot')"
['Food'],"('Strawberry', 'Mango')"
['Food'],"('Strawberry', 'Pineapple')"
['Food'],"('Strawberry', 'Cake')"
['Food'],"('Strawberry', 'Candy')"
['Food'],"('Strawberry', 'Salad')"
['Food'],"('Strawberry', 'Broccoli')"
['Food'],"('Strawberry', 'Pastry')"
['Food'],"('Strawberry', 'Grapefruit')"
['Food'],"('Strawberry', 'Bell pepper')"
['Food'],"('Strawberry', 'Pomegranate')"
['Food'],"('Strawberry', 'Watermelon')"
['Food'],"('Strawberry', 'Cantaloupe')"
['Building'],"('Trumpet', 'Container')"
['Building'],"('Trumpet', 'Ladder')"
['Building'],"('Trumpet', 'Toothbrush')"
['Building'],"('Trumpet', 'Syringe')"
['Building'],"('Trumpet', 'Organ (Musical Instrument)')"
['Building'],"('Trumpet', 'Paddle')"
['Building'],"('Trumpet', 'Banjo')"
['Building'],"('Trumpet', 'Ball')"
['Building'],"('Trumpet', 'Surfboard')"
['Building'],"('Trumpet', 'Screwdriver')"
['Building'],"('Trumpet', 'Drill (Tool)')"
['Building'],"('Trumpet', 'Bow and arrow')"
['Building'],"('Trumpet', 'Chainsaw')"
['Building'],"('Trumpet', 'Wrench')"
['Building'],"('Trumpet', 'Flashlight')"
['Building'],"('Trumpet', 'Scissors')"
['Building'],"('Trumpet', 'Cello')"
['Building'],"('Trumpet', 'Cannon')"
['Building'],"('Trumpet', 'Hiking equipment')"
['Building'],"('Trumpet', 'Drum')"
['Building'],"('Trumpet', 'Ratchet (Device)')"
['Building'],"('Trumpet', 'Dagger')"
['Building'],"('Trumpet', 'Stretcher')"
['Building'],"('Trumpet', 'Flying disc')"
['Building'],"('Trumpet', 'Treadmill')"
['Building'],"('Trumpet', 'French horn')"
['Building'],"('Trumpet', 'Guitar')"
['Building'],"('Trumpet', 'Baseball bat')"
['Building'],"('Trumpet', 'Kitchen utensil')"
['Building'],"('Trumpet', 'Stationary bicycle')"
['Building'],"('Trumpet', 'Hammer')"
['Building'],"('Trumpet', 'Harp')"
['Building'],"('Trumpet', 'Harpsichord')"
['Building'],"('Trumpet', 'Harmonica')"
['Building'],"('Trumpet', 'Scale')"
['Building'],"('Trumpet', 'Indoor rower')"
['Building'],"('Trumpet', 'Punching bag')"
['Building'],"('Trumpet', 'Golf ball')"
['Building'],"('Trumpet', 'Dumbbell')"
['Building'],"('Trumpet', 'Billiard table')"
['Building'],"('Trumpet', 'Snowplow')"
['Building'],"('Trumpet', 'Missile')"
['Building'],"('Trumpet', 'Mobile phone')"
['Building'],"('Trumpet', 'Personal flotation device')"
['Building'],"('Trumpet', 'Musical keyboard')"
['Building'],"('Trumpet', 'Scoreboard')"
['Building'],"('Trumpet', 'Nail (Construction)')"
['Building'],"('Trumpet', 'Oboe')"
['Building'],"('Trumpet', 'Piano')"
['Building'],"('Trumpet', 'Rifle')"
['Building'],"('Trumpet', 'Skateboard')"
['Building'],"('Trumpet', 'Saxophone')"
['Building'],"('Trumpet', 'Shotgun')"
['Building'],"('Trumpet', 'Snowboard')"
['Building'],"('Trumpet', 'Sword')"
['Building'],"('Trumpet', 'Ski')"
['Building'],"('Trumpet', 'Tripod')"
['Building'],"('Trumpet', 'Stethoscope')"
['Building'],"('Trumpet', 'Training bench')"
['Building'],"('Trumpet', 'Trombone')"
['Building'],"('Trumpet', 'Torch')"
['Building'],"('Trumpet', 'Bowling equipment')"
['Building'],"('Trumpet', 'Violin')"
['Building'],"('Trumpet', 'Axe')"
['Building'],"('Trumpet', 'Horizontal bar')"
['Building'],"('Trumpet', 'Bomb')"
['Building'],"('Trumpet', 'Parachute')"
['Building'],"('Trumpet', 'Chisel')"
['Building'],"('Trumpet', 'Camera')"
['Building'],"('Trumpet', 'Racket')"
['Building'],"('Trumpet', 'Chime')"
['Building'],"('Trumpet', 'Handgun')"
['Building'],"('Trumpet', 'Grinder')"
['Building'],"('Trumpet', 'Corded phone')"
['Building'],"('Trumpet', 'Ruler')"
['Building'],"('Trumpet', 'Band-aid')"
['Building'],"('Trumpet', 'Flute')"
['Building'],"('Trumpet', 'Balance beam')"
['Building'],"('Trumpet', 'Binoculars')"
['Building'],"('Trumpet', 'Accordion')"
['Building'],"('Trumpet', 'Maracas')"
['Building'],"('Trumpet', 'Helmet')"
['Food'],"('Tomato', 'Apple')"
['Food'],"('Tomato', 'Cucumber')"
['Food'],"('Tomato', 'Radish')"
['Food'],"('Tomato', 'Hot dog')"
['Food'],"('Tomato', 'Pretzel')"
['Food'],"('Tomato', 'Bagel')"
['Food'],"('Tomato', 'Popcorn')"
['Food'],"('Tomato', 'Cheese')"
['Food'],"('Tomato', 'Muffin')"
['Food'],"('Tomato', 'Cookie')"
['Food'],"('Tomato', 'Winter melon')"
['Food'],"('Tomato', 'French fries')"
['Food'],"('Tomato', 'Grape')"
['Food'],"('Tomato', 'Common fig')"
['Food'],"('Tomato', 'Artichoke')"
['Food'],"('Tomato', 'Milk')"
['Food'],"('Tomato', 'Potato')"
['Food'],"('Tomato', 'Pear')"
['Food'],"('Tomato', 'Submarine sandwich')"
['Food'],"('Tomato', 'Strawberry')"
['Food'],"('Tomato', 'Bread')"
['Food'],"('Tomato', 'Lemon')"
['Food'],"('Tomato', 'Banana')"
['Food'],"('Tomato', 'Hamburger')"
['Food'],"('Tomato', 'Garden Asparagus')"
['Food'],"('Tomato', 'Ice cream')"
['Food'],"('Tomato', 'Orange')"
['Food'],"('Tomato', 'Peach')"
['Food'],"('Tomato', 'Squash (Plant)')"
['Food'],"('Tomato', 'Shellfish')"
['Food'],"('Tomato', 'Cabbage')"
['Food'],"('Tomato', 'Carrot')"
['Food'],"('Tomato', 'Mango')"
['Food'],"('Tomato', 'Pineapple')"
['Food'],"('Tomato', 'Cake')"
['Food'],"('Tomato', 'Candy')"
['Food'],"('Tomato', 'Salad')"
['Food'],"('Tomato', 'Broccoli')"
['Food'],"('Tomato', 'Pastry')"
['Food'],"('Tomato', 'Grapefruit')"
['Food'],"('Tomato', 'Bell pepper')"
['Food'],"('Tomato', 'Pomegranate')"
['Food'],"('Tomato', 'Watermelon')"
['Food'],"('Tomato', 'Cantaloupe')"
['Vehicle'],"('Train', 'Ambulance')"
['Vehicle'],"('Train', 'Cart')"
['Vehicle'],"('Train', 'Boat')"
['Vehicle'],"('Train', 'Bus')"
['Vehicle'],"('Train', 'Snowmobile')"
['Vehicle'],"('Train', 'Jet ski')"
['Vehicle'],"('Train', 'Golf cart')"
['Vehicle'],"('Train', 'Motorcycle')"
['Vehicle'],"('Train', 'Submarine')"
['Vehicle'],"('Train', 'Segway')"
['Vehicle'],"('Train', 'Truck')"
['Vehicle'],"('Train', 'Auto part')"
['Vehicle'],"('Train', 'Helicopter')"
['Vehicle'],"('Train', 'Rocket')"
['Vehicle'],"('Train', 'Airplane')"
['Vehicle'],"('Train', 'Unicycle')"
['Vehicle'],"('Train', 'Car')"
['Vehicle'],"('Train', 'Taxi')"
['Vehicle'],"('Train', 'Wheelchair')"
"['Tool', 'Building']","('Picnic basket', 'Tin can')"
"['Tool', 'Building']","('Picnic basket', 'Barrel')"
"['Tool', 'Building']","('Picnic basket', 'Waste container')"
"['Tool', 'Building']","('Picnic basket', 'Beaker')"
"['Tool', 'Building']","('Picnic basket', 'Flowerpot')"
['Building'],"('Bowling equipment', 'Container')"
['Building'],"('Bowling equipment', 'Ladder')"
['Building'],"('Bowling equipment', 'Toothbrush')"
['Building'],"('Bowling equipment', 'Syringe')"
['Building'],"('Bowling equipment', 'Organ (Musical Instrument)')"
['Building'],"('Bowling equipment', 'Paddle')"
['Building'],"('Bowling equipment', 'Banjo')"
['Building'],"('Bowling equipment', 'Ball')"
['Building'],"('Bowling equipment', 'Surfboard')"
['Building'],"('Bowling equipment', 'Screwdriver')"
['Building'],"('Bowling equipment', 'Drill (Tool)')"
['Building'],"('Bowling equipment', 'Bow and arrow')"
['Building'],"('Bowling equipment', 'Chainsaw')"
['Building'],"('Bowling equipment', 'Wrench')"
['Building'],"('Bowling equipment', 'Flashlight')"
['Building'],"('Bowling equipment', 'Scissors')"
['Building'],"('Bowling equipment', 'Cello')"
['Building'],"('Bowling equipment', 'Cannon')"
['Building'],"('Bowling equipment', 'Hiking equipment')"
['Building'],"('Bowling equipment', 'Drum')"
['Building'],"('Bowling equipment', 'Ratchet (Device)')"
['Building'],"('Bowling equipment', 'Dagger')"
['Building'],"('Bowling equipment', 'Stretcher')"
['Building'],"('Bowling equipment', 'Flying disc')"
['Building'],"('Bowling equipment', 'Treadmill')"
['Building'],"('Bowling equipment', 'French horn')"
['Building'],"('Bowling equipment', 'Guitar')"
['Building'],"('Bowling equipment', 'Baseball bat')"
['Building'],"('Bowling equipment', 'Kitchen utensil')"
['Building'],"('Bowling equipment', 'Stationary bicycle')"
['Building'],"('Bowling equipment', 'Hammer')"
['Building'],"('Bowling equipment', 'Harp')"
['Building'],"('Bowling equipment', 'Harpsichord')"
['Building'],"('Bowling equipment', 'Harmonica')"
['Building'],"('Bowling equipment', 'Scale')"
['Building'],"('Bowling equipment', 'Indoor rower')"
['Building'],"('Bowling equipment', 'Punching bag')"
['Building'],"('Bowling equipment', 'Golf ball')"
['Building'],"('Bowling equipment', 'Dumbbell')"
['Building'],"('Bowling equipment', 'Billiard table')"
['Building'],"('Bowling equipment', 'Snowplow')"
['Building'],"('Bowling equipment', 'Missile')"
['Building'],"('Bowling equipment', 'Mobile phone')"
['Building'],"('Bowling equipment', 'Personal flotation device')"
['Building'],"('Bowling equipment', 'Musical keyboard')"
['Building'],"('Bowling equipment', 'Scoreboard')"
['Building'],"('Bowling equipment', 'Nail (Construction)')"
['Building'],"('Bowling equipment', 'Oboe')"
['Building'],"('Bowling equipment', 'Piano')"
['Building'],"('Bowling equipment', 'Rifle')"
['Building'],"('Bowling equipment', 'Skateboard')"
['Building'],"('Bowling equipment', 'Saxophone')"
['Building'],"('Bowling equipment', 'Shotgun')"
['Building'],"('Bowling equipment', 'Snowboard')"
['Building'],"('Bowling equipment', 'Sword')"
['Building'],"('Bowling equipment', 'Ski')"
['Building'],"('Bowling equipment', 'Tripod')"
['Building'],"('Bowling equipment', 'Stethoscope')"
['Building'],"('Bowling equipment', 'Training bench')"
['Building'],"('Bowling equipment', 'Trombone')"
['Building'],"('Bowling equipment', 'Torch')"
['Building'],"('Bowling equipment', 'Trumpet')"
['Building'],"('Bowling equipment', 'Violin')"
['Building'],"('Bowling equipment', 'Axe')"
['Building'],"('Bowling equipment', 'Horizontal bar')"
['Building'],"('Bowling equipment', 'Bomb')"
['Building'],"('Bowling equipment', 'Parachute')"
['Building'],"('Bowling equipment', 'Chisel')"
['Building'],"('Bowling equipment', 'Camera')"
['Building'],"('Bowling equipment', 'Racket')"
['Building'],"('Bowling equipment', 'Chime')"
['Building'],"('Bowling equipment', 'Handgun')"
['Building'],"('Bowling equipment', 'Grinder')"
['Building'],"('Bowling equipment', 'Corded phone')"
['Building'],"('Bowling equipment', 'Ruler')"
['Building'],"('Bowling equipment', 'Band-aid')"
['Building'],"('Bowling equipment', 'Flute')"
['Building'],"('Bowling equipment', 'Balance beam')"
['Building'],"('Bowling equipment', 'Binoculars')"
['Building'],"('Bowling equipment', 'Accordion')"
['Building'],"('Bowling equipment', 'Maracas')"
['Building'],"('Bowling equipment', 'Helmet')"
"['Sports equipment', 'Building', 'Clothing']","('Football helmet', 'Bicycle helmet')"
['Vehicle'],"('Truck', 'Ambulance')"
['Vehicle'],"('Truck', 'Cart')"
['Vehicle'],"('Truck', 'Boat')"
['Vehicle'],"('Truck', 'Bus')"
['Vehicle'],"('Truck', 'Snowmobile')"
['Vehicle'],"('Truck', 'Jet ski')"
['Vehicle'],"('Truck', 'Golf cart')"
['Vehicle'],"('Truck', 'Motorcycle')"
['Vehicle'],"('Truck', 'Submarine')"
['Vehicle'],"('Truck', 'Segway')"
['Vehicle'],"('Truck', 'Train')"
['Vehicle'],"('Truck', 'Auto part')"
['Vehicle'],"('Truck', 'Helicopter')"
['Vehicle'],"('Truck', 'Rocket')"
['Vehicle'],"('Truck', 'Airplane')"
['Vehicle'],"('Truck', 'Unicycle')"
['Vehicle'],"('Truck', 'Car')"
['Vehicle'],"('Truck', 'Taxi')"
['Vehicle'],"('Truck', 'Wheelchair')"
"['Kitchenware', 'Tool', 'Building']","('Measuring cup', 'Chopsticks')"
"['Kitchenware', 'Tool', 'Building']","('Measuring cup', 'Ladle')"
"['Kitchenware', 'Tool', 'Building']","('Measuring cup', 'Spatula')"
"['Kitchenware', 'Tool', 'Building']","('Measuring cup', 'Can opener')"
"['Kitchenware', 'Tool', 'Building']","('Measuring cup', 'Cutting board')"
"['Kitchenware', 'Tool', 'Building']","('Measuring cup', 'Whisk')"
"['Kitchenware', 'Tool', 'Building']","('Measuring cup', 'Drinking straw')"
"['Kitchenware', 'Tool', 'Building']","('Measuring cup', 'Knife')"
"['Kitchenware', 'Tool', 'Building']","('Measuring cup', 'Bottle')"
"['Kitchenware', 'Tool', 'Building']","('Measuring cup', 'Bottle opener')"
"['Kitchenware', 'Tool', 'Building']","('Measuring cup', 'Jug')"
"['Kitchenware', 'Tool', 'Building']","('Measuring cup', 'Pizza cutter')"
"['Kitchenware', 'Tool', 'Building']","('Measuring cup', 'Spoon')"
"['Kitchenware', 'Tool', 'Building']","('Measuring cup', 'Fork')"
['Kitchenware'],"('Coffeemaker', 'Teapot')"
['Kitchenware'],"('Coffeemaker', 'Oven')"
['Kitchenware'],"('Coffeemaker', 'Mug')"
['Kitchenware'],"('Coffeemaker', 'Coffee cup')"
['Kitchenware'],"('Coffeemaker', 'Blender')"
['Kitchenware'],"('Coffeemaker', 'Slow cooker')"
['Kitchenware'],"('Coffeemaker', 'Salt and pepper shakers')"
['Kitchenware'],"('Coffeemaker', 'Mixing bowl')"
['Kitchenware'],"('Coffeemaker', 'Saucer')"
['Kitchenware'],"('Coffeemaker', 'Food processor')"
['Kitchenware'],"('Coffeemaker', 'Refrigerator')"
['Kitchenware'],"('Coffeemaker', 'Cocktail shaker')"
['Kitchenware'],"('Coffeemaker', 'Bowl')"
['Kitchenware'],"('Coffeemaker', 'Waffle iron')"
['Kitchenware'],"('Coffeemaker', 'Plate')"
['Kitchenware'],"('Coffeemaker', 'Pitcher (Container)')"
['Kitchenware'],"('Coffeemaker', 'Kitchen knife')"
['Kitchenware'],"('Coffeemaker', 'Mixer')"
['Kitchenware'],"('Coffeemaker', 'Platter')"
['Kitchenware'],"('Coffeemaker', 'Wine glass')"
['Kitchenware'],"('Coffeemaker', 'Microwave oven')"
['Kitchenware'],"('Coffeemaker', 'Serving tray')"
['Kitchenware'],"('Coffeemaker', 'Cake stand')"
['Kitchenware'],"('Coffeemaker', 'Pressure cooker')"
['Kitchenware'],"('Coffeemaker', 'Dishwasher')"
['Building'],"('Violin', 'Container')"
['Building'],"('Violin', 'Ladder')"
['Building'],"('Violin', 'Toothbrush')"
['Building'],"('Violin', 'Syringe')"
['Building'],"('Violin', 'Organ (Musical Instrument)')"
['Building'],"('Violin', 'Paddle')"
['Building'],"('Violin', 'Banjo')"
['Building'],"('Violin', 'Ball')"
['Building'],"('Violin', 'Surfboard')"
['Building'],"('Violin', 'Screwdriver')"
['Building'],"('Violin', 'Drill (Tool)')"
['Building'],"('Violin', 'Bow and arrow')"
['Building'],"('Violin', 'Chainsaw')"
['Building'],"('Violin', 'Wrench')"
['Building'],"('Violin', 'Flashlight')"
['Building'],"('Violin', 'Scissors')"
['Building'],"('Violin', 'Cello')"
['Building'],"('Violin', 'Cannon')"
['Building'],"('Violin', 'Hiking equipment')"
['Building'],"('Violin', 'Drum')"
['Building'],"('Violin', 'Ratchet (Device)')"
['Building'],"('Violin', 'Dagger')"
['Building'],"('Violin', 'Stretcher')"
['Building'],"('Violin', 'Flying disc')"
['Building'],"('Violin', 'Treadmill')"
['Building'],"('Violin', 'French horn')"
['Building'],"('Violin', 'Guitar')"
['Building'],"('Violin', 'Baseball bat')"
['Building'],"('Violin', 'Kitchen utensil')"
['Building'],"('Violin', 'Stationary bicycle')"
['Building'],"('Violin', 'Hammer')"
['Building'],"('Violin', 'Harp')"
['Building'],"('Violin', 'Harpsichord')"
['Building'],"('Violin', 'Harmonica')"
['Building'],"('Violin', 'Scale')"
['Building'],"('Violin', 'Indoor rower')"
['Building'],"('Violin', 'Punching bag')"
['Building'],"('Violin', 'Golf ball')"
['Building'],"('Violin', 'Dumbbell')"
['Building'],"('Violin', 'Billiard table')"
['Building'],"('Violin', 'Snowplow')"
